,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
heron,0.6324912905693054,0.8743037581443787,0.9169773459434508,0.0303667765110731,0.0853500515222549,0.990655243396759,0.8237431645393372,0.1911559849977493,0.4309708178043365,0.1017773896455764,0.0563309453427791,0.1792645007371902,0.0310171879827976,0.4184565246105194,0.014962806366384,0.0250287670642137,0.0445997565984725,0.7266698479652405,0.0503000803291797,0.1740835756063461,0.2498045265674591,0.0584258511662483,0.0242970772087574,0.9778558611869812,0.9434489011764526,0.5683865547180176,0.9739859700202942,0.0320602618157863,0.0218099523335695,0.9773570895195008,0.0915738716721534,0.0228927731513977,0.0742891430854797,0.9855535626411438,0.0417038761079311,0.0600965060293674,0.9407922625541688,0.6328564882278442,0.0236709378659725,0.2054650485515594,0.0407432802021503,0.0259802546352148,0.057991374284029,0.8919933438301086,0.6600383520126343,0.0253092478960752,0.979369580745697,0.9937224984169006,0.7958199977874756,0.6770364046096802,0.0549161285161972,0.4569017887115478,0.482917308807373,0.2089426964521408,0.9883335828781128,0.9928378462791444,0.0241623315960168,0.2613393664360046,0.87688809633255,0.9842729568481444,0.9761946797370912,0.0203581862151622,0.0255328994244337,0.2194129377603531
robin,0.0435013771057128,0.564619243144989,0.9751690626144408,0.2843478322029114,0.9603588581085204,0.0325689017772674,0.9152162075042723,0.5940719246864319,0.7611470222473145,0.0609754547476768,0.1105682030320167,0.0789831355214119,0.0695147514343261,0.0679297745227813,0.0372700616717338,0.0537112355232238,0.2284641563892364,0.1369497925043106,0.9447508454322816,0.1791409701108932,0.2149425148963928,0.4453262686729431,0.0596614703536033,0.9875812530517578,0.1931289285421371,0.0573314353823661,0.357313871383667,0.1299781799316406,0.029706809669733,0.9334648251533508,0.9868152737617492,0.0212501976639032,0.6194317936897278,0.1475332677364349,0.9718710780143738,0.0446942038834095,0.5272469520568848,0.9841193556785583,0.3396843373775482,0.0721484273672103,0.4319328665733337,0.3122541308403015,0.7085995078086853,0.0830898284912109,0.2131285816431045,0.2588125169277191,0.970076024532318,0.982558250427246,0.8995755910873413,0.979961633682251,0.3038548827171325,0.0885125696659088,0.9861332774162292,0.0252725500613451,0.0187842939049005,0.9843096733093262,0.8892102837562561,0.984471082687378,0.0240722373127937,0.055175095796585,0.8422464728355408,0.1453764587640762,0.6159120798110962,0.7319875955581665
woodpecker,0.9375397562980652,0.0297202914953231,0.9732444286346436,0.0371247306466102,0.9768028259277344,0.4807920753955841,0.5319129228591919,0.9880643486976624,0.0573668889701366,0.049399297684431,0.0358261168003082,0.0518438257277011,0.0874510779976844,0.044016059488058,0.0580926537513732,0.0970258563756942,0.4835025668144226,0.9558898210525512,0.0413725934922695,0.0438635572791099,0.0456255786120891,0.1263837963342666,0.9793319702148438,0.7215898036956787,0.1274087280035019,0.1865318119525909,0.9023687243461608,0.4037176668643951,0.1333436220884323,0.184335321187973,0.978257954120636,0.1068615764379501,0.1394099742174148,0.9678831100463868,0.6810612082481384,0.4753605127334595,0.9242380261421204,0.0393294058740139,0.1850231438875198,0.0621743574738502,0.5079705715179443,0.0974339768290519,0.955308735370636,0.6295427680015564,0.7685380578041077,0.0867499709129333,0.9826605916023254,0.9940333962440492,0.9650313258171082,0.0714543461799621,0.0319341644644737,0.0360800884664058,0.9916022419929504,0.043983805924654,0.5024805665016174,0.9875226616859436,0.946895956993103,0.2706368863582611,0.3976680934429168,0.060721356421709,0.5497704744338989,0.1344659626483917,0.0233133677393198,0.9827049374580384
ostrich,0.0588870085775852,0.9619471430778505,0.0800143852829933,0.5981947183609009,0.0209674555808305,0.0381623096764087,0.8352593183517456,0.040388748049736,0.0982744768261909,0.2018367648124694,0.0468777790665626,0.050013493746519,0.0720439255237579,0.0402731299400329,0.0408166386187076,0.9760181903839112,0.6094630360603333,0.9754297137260436,0.8386863470077515,0.0340350158512592,0.8319143056869507,0.4046118259429931,0.0997348949313163,0.6535456776618958,0.0630110278725624,0.0877621695399284,0.9127820134162904,0.5934424996376038,0.0578161440789699,0.9627408981323242,0.1128579378128051,0.0480573512613773,0.986668348312378,0.993794322013855,0.0778114795684814,0.9547988772392272,0.922582507133484,0.9553720355033876,0.0990076288580894,0.9155351519584656,0.2339880764484405,0.8470194339752197,0.0782221481204032,0.5542709231376648,0.0211735814809799,0.9816001653671264,0.9516961574554444,0.0394888408482074,0.8898234963417053,0.988926887512207,0.2660885751247406,0.0617405548691749,0.3879226148128509,0.2297400832176208,0.9460290670394896,0.137218490242958,0.6869227886199951,0.1108228415250778,0.0569128431379795,0.9578524231910706,0.2933539748191833,0.0428115725517272,0.1401170492172241,0.969528079032898
owl,0.9482247829437256,0.0685083493590354,0.9344387650489808,0.0802789628505706,0.0307321343570947,0.2141992449760437,0.9436639547348022,0.7564801573753357,0.0434814430773258,0.0433746501803398,0.0884769633412361,0.4413357973098755,0.0885068550705909,0.9829533100128174,0.0314009524881839,0.6873507499694824,0.0354347452521324,0.6734113097190857,0.1472506374120712,0.7557330131530762,0.2700864970684051,0.1913162469863891,0.1174449995160102,0.908197820186615,0.0950285643339157,0.4617194831371307,0.978727161884308,0.0390291325747966,0.0489394329488277,0.945132851600647,0.7659171223640442,0.1441099643707275,0.9667736291885376,0.9324038624763488,0.0180191081017255,0.0381182171404361,0.3176895678043365,0.5040472149848938,0.0830628350377082,0.3118412792682647,0.1006337031722068,0.1399922519922256,0.0782087817788124,0.1503682732582092,0.727483868598938,0.2231561094522476,0.9605914950370787,0.9877909421920776,0.3600327670574188,0.1613209098577499,0.1437806040048599,0.0357164368033409,0.8703396916389465,0.9602273106575012,0.44424968957901,0.9887779355049132,0.0184930078685283,0.079971432685852,0.032692302018404,0.1185164004564285,0.042511448264122,0.2858385741710663,0.045122142881155,0.9406445622444152
falcon,0.3679019808769226,0.2214224189519882,0.909403383731842,0.037521231919527,0.0164365321397781,0.0334777124226093,0.974614918231964,0.9744860529899596,0.0340277515351772,0.8911011815071106,0.0682895705103874,0.0541658885776996,0.1148570030927658,0.8856719136238098,0.1239549964666366,0.038485862314701,0.3206580579280853,0.3497406542301178,0.0579414814710617,0.8777772188186646,0.196178913116455,0.4154773950576782,0.9665793776512146,0.9799317717552184,0.5284246802330017,0.0522262305021286,0.961870014667511,0.0599916875362396,0.0407940819859504,0.8649051785469055,0.0376628823578357,0.5163064002990723,0.9620031714439392,0.1215333640575409,0.0192631781101226,0.7983027100563049,0.9809139370918274,0.109991081058979,0.9857300519943236,0.2935698330402374,0.3216646611690521,0.0531187206506729,0.1675977110862732,0.5161565542221069,0.2995869219303131,0.0382443778216838,0.9804435968399048,0.9791014194488524,0.2058002203702926,0.758866012096405,0.0739668011665344,0.0254085846245288,0.5866740345954895,0.0157566871494054,0.9701631665229796,0.9890878200531006,0.0757488086819648,0.2487794458866119,0.0930395424365997,0.0600318722426891,0.3578901588916778,0.2206129729747772,0.0175389815121889,0.9851422905921936
swan,0.147974357008934,0.9766281843185424,0.6642040610313416,0.1532287895679474,0.0495897009968757,0.0576138868927955,0.992156147956848,0.0775178670883178,0.0679937377572059,0.4725035727024078,0.0849376320838928,0.2791957855224609,0.3651581108570099,0.4902024567127228,0.9888898134231568,0.0269620381295681,0.0922786444425582,0.977914333343506,0.055460188537836,0.1303123235702514,0.2502671182155609,0.1238080561161041,0.2879694402217865,0.0921680256724357,0.0527713969349861,0.3301869034767151,0.95932537317276,0.2320285439491272,0.082234188914299,0.9695762395858764,0.0492114908993244,0.0429688058793544,0.0343329273164272,0.0300072841346263,0.0204603802412748,0.9896313548088074,0.0360541492700576,0.9755095839500428,0.1576987206935882,0.1448952853679657,0.0283145736902952,0.3916868567466736,0.0277344062924385,0.8072221279144287,0.9626290798187256,0.0820749774575233,0.955367922782898,0.0269442033022642,0.9300586581230164,0.9946733117103576,0.9769992232322692,0.232439711689949,0.020100001245737,0.5922959446907043,0.9814218282699584,0.5773839950561523,0.8012433052062988,0.8219099044799805,0.8917346000671387,0.0586870908737182,0.1219250038266182,0.0692525506019592,0.2015894502401352,0.975387454032898
swallow,0.0653285905718803,0.9728301167488098,0.9562415480613708,0.3236584365367889,0.1988133639097213,0.01675745844841,0.5143628716468811,0.2563913762569427,0.992140769958496,0.9509220123291016,0.0509113334119319,0.0354613214731216,0.2149742394685745,0.1190803125500679,0.969884991645813,0.0298004429787397,0.3275381028652191,0.9761739373207092,0.0640299841761589,0.0637996345758438,0.0296762343496084,0.0497340485453605,0.1207330301403999,0.7889277935028076,0.0242691710591316,0.0306390020996332,0.4482976198196411,0.0282692834734916,0.1435068696737289,0.8178492188453674,0.9407414197921752,0.1445293575525283,0.0782101079821586,0.0217235777527093,0.970199167728424,0.0848290547728538,0.035698153078556,0.9759259819984436,0.0169760044664144,0.1419758796691894,0.0978273898363113,0.0408163517713546,0.0294367987662553,0.9818819165229796,0.0836296081542968,0.0728859677910804,0.9878902435302734,0.9908367395401,0.1418745517730713,0.0902134403586387,0.9570141434669496,0.2250013202428817,0.0408101230859756,0.4102028906345367,0.1034086719155311,0.9925187826156616,0.0361049771308898,0.2352812886238098,0.1154570654034614,0.1851999759674072,0.6584982872009277,0.0502585247159004,0.0396797843277454,0.992760181427002
anchovy,0.0831078961491584,0.0734571740031242,0.0946498364210128,0.1045765802264213,0.0236089937388896,0.6932192444801331,0.9213351011276244,0.0768616124987602,0.7485985159873962,0.0734202116727829,0.1905277967453003,0.0577656775712966,0.0848850533366203,0.9796932935714722,0.9582496881484984,0.4607317149639129,0.037246149033308,0.9715216755867004,0.1785648316144943,0.491049587726593,0.0666119307279586,0.8853009343147278,0.0846797078847885,0.1691947132349014,0.1233709529042244,0.0472618862986564,0.9215148687362672,0.9691213965415956,0.9821457266807556,0.0561040043830871,0.9813793897628784,0.9788731336593628,0.2471559643745422,0.1726401299238205,0.3102376461029053,0.0757859870791435,0.0873433873057365,0.9836190342903136,0.9689427018165588,0.9756318926811218,0.9897391200065612,0.851155161857605,0.5377252697944641,0.2673788666725158,0.2267161905765533,0.8312411308288574,0.0521768629550933,0.0377705171704292,0.0641429722309112,0.0616387240588665,0.7723900675773621,0.2145543396472931,0.6803117394447327,0.9725125432014464,0.0364412739872932,0.4822777509689331,0.9643805027008056,0.9908636212348938,0.5893067121505737,0.3359346091747284,0.9695470333099364,0.9871893525123596,0.5038609504699707,0.6891513466835022
dolphin,0.1858150213956833,0.3253971338272095,0.9496824741363524,0.0191047806292772,0.2936575412750244,0.8656630516052246,0.1445850431919098,0.3681680262088775,0.1592520326375961,0.0331519804894924,0.974445641040802,0.991555154323578,0.1023840457201004,0.0570397526025772,0.9594309329986572,0.8058950304985046,0.0284435488283634,0.3375903964042663,0.361050933599472,0.037330787628889,0.0724700391292572,0.0671547651290893,0.0463267713785171,0.0355059243738651,0.92039155960083,0.8124809265136719,0.0466727688908577,0.965546727180481,0.9695600271224976,0.9685282111167908,0.0757085978984832,0.1114255785942077,0.0937365069985389,0.1084140837192535,0.1602408736944198,0.84418123960495,0.1991773247718811,0.1150738075375557,0.1987048089504242,0.9718367457389832,0.3278349041938782,0.9706756472587584,0.2931981682777405,0.9837995767593384,0.2179391831159591,0.644462525844574,0.9677186608314514,0.8438395261764526,0.1151838824152946,0.0808398202061653,0.1805511564016342,0.9729307293891908,0.0845511108636856,0.9098552465438844,0.1138734593987464,0.9828507900238036,0.2315166145563125,0.8185895681381226,0.967539131641388,0.9904689192771912,0.6197059154510498,0.5792204737663269,0.9909720420837402,0.0410689227283
trout,0.5412928462028503,0.9633171558380128,0.2650535106658935,0.0485855937004089,0.064536266028881,0.9718236923217772,0.3345793485641479,0.984531581401825,0.2801790237426758,0.0443396717309951,0.8307449221611023,0.0533287152647972,0.1977860182523727,0.9173250198364258,0.7506125569343567,0.609353244304657,0.0856699049472808,0.1197725385427475,0.0282094292342662,0.9700807332992554,0.9697508811950684,0.972054660320282,0.0348922125995159,0.1376886665821075,0.8991302251815796,0.9470661282539368,0.7248631715774536,0.9752404689788818,0.7726693153381348,0.2572819888591766,0.9546003937721252,0.9461861252784728,0.0457398332655429,0.9819482564926147,0.2374448180198669,0.1712560951709747,0.9436421394348145,0.5795700550079346,0.1179327443242073,0.0304595250636339,0.6791982650756836,0.0911125987768173,0.1355455666780471,0.1157383993268013,0.2287414520978927,0.9693021178245544,0.9195889234542848,0.5549383759498596,0.5739765167236328,0.640548825263977,0.5449963808059692,0.1280805915594101,0.9209086894989014,0.9768114686012268,0.0303381700068712,0.0614993385970592,0.150958850979805,0.9807283282279968,0.4191762208938598,0.0836082026362419,0.9783781170845032,0.2369347065687179,0.1152425706386566,0.8690910935401917
goldfish,0.9718230962753296,0.2396013140678405,0.4263069033622741,0.8609369397163391,0.9818425178527832,0.977214217185974,0.0916306376457214,0.0850035920739173,0.3208722174167633,0.0297101121395826,0.3453547060489654,0.5835148096084595,0.034050665795803,0.9660159349441528,0.9798663258552552,0.1225085854530334,0.0304600670933723,0.0806315615773201,0.0827170610427856,0.5553900003433228,0.2262323349714279,0.9431269764900208,0.0620793141424655,0.2099692672491073,0.0350338108837604,0.941283881664276,0.0642144456505775,0.9827216267585754,0.7459964156150818,0.0878897830843925,0.7263602614402771,0.9854529500007628,0.0414450317621231,0.0645766109228134,0.8681896328926086,0.90672105550766,0.0421145930886268,0.1749654710292816,0.2141689211130142,0.0378821045160293,0.32471564412117,0.2754052877426147,0.6825833320617676,0.3928368985652923,0.98768812417984,0.947431981563568,0.9758583307266236,0.3712627589702606,0.0920371636748313,0.8027378916740417,0.0486800819635391,0.0416584610939025,0.9856982827186584,0.9800924062728882,0.2526809871196747,0.0340065993368625,0.6675148010253906,0.9890148043632508,0.794739842414856,0.5951011776924133,0.9620328545570374,0.4698638021945953,0.991500973701477,0.0219187941402196
shark,0.0845690667629242,0.944433569908142,0.9794976711273192,0.190569669008255,0.128603920340538,0.9350186586380004,0.9522339701652528,0.0828236415982246,0.0516701564192771,0.0941442921757698,0.956528663635254,0.0599279552698135,0.979978621006012,0.064524658024311,0.8385423421859741,0.976975440979004,0.0149022806435823,0.1192581132054328,0.2036048024892807,0.0258687231689691,0.029298884794116,0.9872140884399414,0.0257859975099563,0.0688507631421089,0.081217736005783,0.7814375162124634,0.0820216014981269,0.937649667263031,0.9888516068458556,0.670606791973114,0.0702345371246337,0.2276621311903,0.5728351473808289,0.929675817489624,0.0352766774594783,0.158211350440979,0.2284291237592697,0.0357914641499519,0.0832900330424308,0.0341443344950675,0.976062834262848,0.9868082404136658,0.0275227781385183,0.9842860102653505,0.1041046753525734,0.6759569644927979,0.0540983453392982,0.98698490858078,0.1309745162725448,0.1887346059083938,0.959299862384796,0.9795778393745422,0.5809826254844666,0.9794524908065796,0.2862964868545532,0.3604812622070312,0.0310270972549915,0.9832744002342224,0.987316906452179,0.993474543094635,0.1725495755672454,0.9879498481750488,0.2847679555416107,0.3227987885475158
herring,0.1556218862533569,0.9308179020881652,0.035007543861866,0.1795777082443237,0.0654187947511673,0.982136070728302,0.4802157282829284,0.1952792406082153,0.918688178062439,0.4288709759712219,0.8820363283157349,0.1154986768960952,0.1159447729587555,0.9790105819702148,0.93319571018219,0.2689615488052368,0.0518606007099151,0.9824486374855042,0.8721135258674622,0.97919762134552,0.4506538510322571,0.4515186548233032,0.1402291357517242,0.0651413723826408,0.0857449695467948,0.311988890171051,0.960815131664276,0.9149930477142334,0.8679848909378052,0.0436465553939342,0.9487279653549194,0.9734967947006226,0.0504937283694744,0.0392087288200855,0.24299918115139,0.2705126702785492,0.3449582159519195,0.931140959262848,0.0894247442483902,0.9773309230804444,0.6970168948173523,0.8294002413749695,0.19251549243927,0.0374348647892475,0.0496710911393165,0.9716411232948304,0.9686418771743774,0.0407157279551029,0.2728649377822876,0.8419660329818726,0.953562319278717,0.1275052279233932,0.1295066922903061,0.897066056728363,0.0449712760746479,0.104902297258377,0.2119743973016739,0.7927243113517761,0.9773253202438354,0.147488534450531,0.949781060218811,0.958373725414276,0.0774083063006401,0.0665031969547271
squid,0.8374626636505127,0.0443304479122161,0.957075834274292,0.0699886307120323,0.0795300751924514,0.9818310141563416,0.0376901030540466,0.1162070930004119,0.9791045188903807,0.1047208532691001,0.8996469974517822,0.315396100282669,0.0855890363454818,0.9887737035751344,0.067919060587883,0.4472869038581848,0.0378937311470508,0.9348968863487244,0.1107838749885559,0.8915529847145081,0.2520137727260589,0.926282525062561,0.1174905896186828,0.0531110800802707,0.956155240535736,0.9883567690849304,0.9497365355491638,0.9344597458839417,0.1014189794659614,0.7924196124076843,0.7251806259155273,0.9587154984474182,0.1089695766568183,0.9817988276481628,0.0730646625161171,0.1036216393113136,0.0725734233856201,0.2451149523258209,0.0365881137549877,0.0657594725489616,0.3031825423240661,0.9625650644302368,0.9700353741645812,0.9035847783088684,0.4261678159236908,0.8963797688484192,0.0934493765234947,0.241058349609375,0.9747015237808228,0.2910146415233612,0.9765415191650392,0.953046977519989,0.5040339827537537,0.9816561341285706,0.503486156463623,0.1562200188636779,0.0989410132169723,0.046053372323513,0.1022847592830658,0.7917383313179016,0.4617488980293274,0.9567215442657472,0.9309203624725342,0.1128480285406112
cod,0.0530278719961643,0.9617902040481568,0.1091727614402771,0.0950328856706619,0.0600062310695648,0.925118088722229,0.9220426082611084,0.2860794961452484,0.5369856357574463,0.9186553955078124,0.9235296249389648,0.1138905808329582,0.5430511832237244,0.9838760495185852,0.0991532132029533,0.7832355499267578,0.5455678701400757,0.989534556865692,0.098388560116291,0.1696392297744751,0.977927565574646,0.2769026458263397,0.0419357642531394,0.0381278470158577,0.9469175338745116,0.1113614663481712,0.9767740964889526,0.9558476805686952,0.8337960839271545,0.1858222931623459,0.1484083980321884,0.9768709540367126,0.0490203835070133,0.5262413024902344,0.6089604496955872,0.6917548775672913,0.972342312335968,0.9603381752967834,0.6938683986663818,0.9673604369163512,0.5826477408409119,0.4199241995811462,0.4128108918666839,0.3538985252380371,0.2010770291090011,0.7531222105026245,0.6277167201042175,0.0558937229216098,0.079760730266571,0.9475911259651184,0.9692521691322328,0.7424837350845337,0.0495886169373989,0.9705462455749512,0.0305558312684297,0.0929769054055213,0.0444409884512424,0.9461769461631776,0.9217914342880248,0.4702385365962982,0.9706478714942932,0.9316847324371338,0.1909751892089843,0.770518958568573
carp,0.962560534477234,0.9392693638801576,0.2109805792570114,0.950416386127472,0.044656615704298,0.3087559044361114,0.9783399701118468,0.957153618335724,0.0753714591264724,0.2809096872806549,0.9639207720756532,0.0844423472881317,0.0520027875900268,0.9758313298225404,0.8879420757293701,0.978188931941986,0.9549167156219482,0.7570920586585999,0.3089645802974701,0.9234893918037416,0.9847002029418944,0.937791645526886,0.0927037373185157,0.0561254508793354,0.7933048605918884,0.8094962239265442,0.957014799118042,0.7357539534568787,0.7181466221809387,0.4264860153198242,0.0593952313065528,0.983628511428833,0.0606309287250041,0.9805819392204284,0.4519287645816803,0.0942267104983329,0.9678236842155457,0.0467335171997547,0.958076000213623,0.6876804232597351,0.1105026751756668,0.1322647929191589,0.8366768956184387,0.7888386249542236,0.5776360630989075,0.6102418899536133,0.9123130440711976,0.3443827331066131,0.7633830308914185,0.906760573387146,0.2960972189903259,0.5814445614814758,0.115882009267807,0.6220740079879761,0.81840580701828,0.0498997047543525,0.0608798265457153,0.9647586345672609,0.9364073872566224,0.0896523371338844,0.9710989594459534,0.0758395120501518,0.04380714148283,0.9721060395240784
orca,0.0338624455034732,0.2883918583393097,0.9881567358970642,0.9299368858337402,0.08307845890522,0.941113531589508,0.458134263753891,0.0234736576676368,0.2340131103992462,0.4281496107578277,0.9773988723754884,0.1882102340459823,0.9305464029312134,0.3170576989650726,0.9280303120613098,0.9610751271247864,0.0767989456653595,0.0609890520572662,0.2773032784461975,0.085341989994049,0.0918901935219764,0.0536162294447422,0.0321673862636089,0.0997475907206535,0.0224668532609939,0.9861066341400146,0.021709943190217,0.9775493144989014,0.9802844524383544,0.557755172252655,0.0446263253688812,0.6539109945297241,0.0508750900626182,0.0380476750433445,0.02401739731431,0.1195739731192588,0.0423459261655807,0.1536324769258499,0.7286731004714966,0.222830519080162,0.0463075041770935,0.974748194217682,0.1708341240882873,0.9891892671585084,0.990263819694519,0.2521537244319916,0.0267381556332111,0.9830395579338074,0.0429613254964351,0.9515543580055236,0.9211753010749816,0.716011643409729,0.515930712223053,0.3836961984634399,0.9345340728759766,0.5615537762641907,0.8488179445266724,0.865466296672821,0.9599077701568604,0.980745792388916,0.3032591640949249,0.4135810434818268,0.9856280088424684,0.2748246490955353
eel,0.1070170179009437,0.7553446292877197,0.0243801865726709,0.0743870064616203,0.1183577328920364,0.922958493232727,0.7433066964149475,0.0674171820282936,0.8701608180999756,0.0763948857784271,0.9757819175720216,0.2669185698032379,0.9807124137878418,0.0974164903163909,0.5407238006591797,0.1072870641946792,0.2212568819522857,0.2841930687427521,0.4117088317871094,0.9414894580841064,0.917772650718689,0.95315420627594,0.476081520318985,0.0401248559355735,0.9673041701316832,0.961461901664734,0.9273839592933656,0.7997853755950928,0.5673880577087402,0.9340917468070984,0.978124499320984,0.3600690066814422,0.0637807622551918,0.968111217021942,0.6529046297073364,0.1211192980408668,0.3103328943252563,0.5556015372276306,0.0658752396702766,0.5197810530662537,0.0758225545287132,0.8723157048225403,0.8444347381591797,0.2902523577213287,0.1985907852649688,0.2489959001541137,0.3187854588031769,0.085142120718956,0.0658067464828491,0.1797652393579483,0.0521435998380184,0.8462353348731995,0.0300044920295476,0.8794559836387634,0.0632385835051536,0.0422437898814678,0.0373583957552909,0.9684656262397766,0.9167965650558472,0.2643401622772217,0.973330020904541,0.8190822005271912,0.864025890827179,0.9396951794624328
piranha,0.9752692580223083,0.333001047372818,0.9578105211257936,0.915367066860199,0.0238950569182634,0.9542993307113647,0.6334632039070129,0.9820417165756226,0.4584240913391113,0.0488861389458179,0.1573495119810104,0.8026320934295654,0.0740229710936546,0.1579604148864746,0.9319009780883788,0.7342290878295898,0.0225259307771921,0.0492596589028835,0.7701898813247681,0.9755251407623292,0.0904409065842628,0.8136719465255737,0.0444987155497074,0.1702329516410827,0.3817088007926941,0.0446070879697799,0.2982088923454284,0.969521939754486,0.9262378215789796,0.1389150917530059,0.8220557570457458,0.9340214133262634,0.1957432478666305,0.9736464619636536,0.023135520517826,0.8369148969650269,0.916117250919342,0.0610204897820949,0.2442817240953445,0.0539453774690628,0.4587767422199249,0.7303653359413147,0.0959764719009399,0.0458561331033706,0.9710984826087952,0.813755214214325,0.2666308879852295,0.1145574524998664,0.4479503631591797,0.9780876636505128,0.0427129939198493,0.898577868938446,0.135377824306488,0.9668876528739928,0.9550256133079528,0.0299973208457231,0.1634798049926757,0.9849538803100586,0.8908361196517944,0.0862549021840095,0.9645445346832277,0.1514949202537536,0.0548987314105033,0.2071805596351623
plaice,0.0616019181907177,0.1544831544160843,0.0488792322576046,0.3419540822505951,0.0569505542516708,0.9808624982833862,0.792483389377594,0.9704906940460204,0.7694960236549377,0.0657799318432807,0.5134376883506775,0.0859287977218627,0.8386236429214478,0.9176533818244934,0.1544538289308548,0.909662663936615,0.8520653247833252,0.9579132199287416,0.2040210217237472,0.9823196530342102,0.9740089178085328,0.7057725191116333,0.0421675592660903,0.0545249171555042,0.3533100485801697,0.8718733191490173,0.8691219091415405,0.9750046133995056,0.0943622812628746,0.0446767173707485,0.9766146540641784,0.8777962327003479,0.0606512948870658,0.9338082671165466,0.3280145525932312,0.1260891556739807,0.9704360365867616,0.9743703603744508,0.1629042625427246,0.9841407537460328,0.939108908176422,0.2517688572406769,0.3099642097949981,0.0779542252421379,0.6228092908859253,0.9777376651763916,0.405192494392395,0.6806631088256836,0.2322299182415008,0.2661569118499756,0.9468838572502136,0.0700264126062393,0.6064046025276184,0.9716373682022096,0.0494947545230388,0.1187358647584915,0.1381186097860336,0.5978512167930603,0.9684366583824158,0.1110612973570823,0.9709386825561525,0.9589012265205384,0.470084011554718,0.7715499997138977
flatfish,0.0337389707565307,0.9699409604072572,0.5427812337875366,0.0537381693720817,0.0359688363969326,0.9871812462806702,0.1884475946426391,0.9661426544189452,0.9756037592887878,0.0700209289789199,0.9849646687507628,0.1228963211178779,0.8059183955192566,0.9772619009017944,0.0666869431734085,0.1187690421938896,0.9427163600921632,0.3865762054920196,0.9820292592048644,0.9492921233177184,0.9427760243415833,0.046175330877304,0.1107276752591133,0.048259187489748,0.2747925221920013,0.9872317910194396,0.6801981925964355,0.9676841497421264,0.7913964986801147,0.9081386923789978,0.9534032344818116,0.9791863560676576,0.0361291579902172,0.9658915996551514,0.248955637216568,0.1254842877388,0.9349311590194702,0.5882051587104797,0.7418029308319092,0.9601147770881652,0.2491974979639053,0.9539636969566344,0.9639065861701964,0.2076308727264404,0.9833970665931702,0.3811605870723724,0.0513483434915542,0.0638828873634338,0.0492018088698387,0.4531939029693603,0.0791884139180183,0.9219517707824708,0.9865076541900636,0.9838548302650452,0.2270583212375641,0.0798226669430732,0.3791155219078064,0.9319521188735962,0.9423627853393556,0.4038711786270141,0.9542994499206544,0.96815687417984,0.0652178078889846,0.2253900170326233
sperm_whale,0.0819617360830307,0.9209165573120116,0.90279883146286,0.0553978718817234,0.032822098582983,0.384269505739212,0.9781193733215332,0.8700194954872131,0.8897027969360352,0.1103985458612442,0.974817991256714,0.9878029227256776,0.1766841262578964,0.061941560357809,0.9485891461372375,0.0988077148795127,0.0574209988117218,0.1091872006654739,0.1869993805885315,0.8175923824310303,0.4541300237178802,0.0495827980339527,0.0557891465723514,0.0321130491793155,0.0810081735253334,0.1510873436927795,0.0334934219717979,0.9557846188545228,0.6775513291358948,0.9810441136360168,0.3693415820598602,0.0617356747388839,0.2968587875366211,0.5951085090637207,0.4859423041343689,0.0747247338294982,0.3665715157985687,0.9251853823661804,0.9822567105293274,0.9862494468688964,0.9827812314033508,0.974220335483551,0.1847658455371856,0.9695115089416504,0.8140795826911926,0.341555655002594,0.5922529697418213,0.9627622365951538,0.0358856767416,0.1092574745416641,0.0730983987450599,0.9852334856987,0.0661795809864997,0.9777766466140748,0.9685860276222228,0.5111762285232544,0.0472399778664112,0.918660044670105,0.2204772680997848,0.9903696179389954,0.8954088091850281,0.1302683651447296,0.9446921348571776,0.3588586747646332
ray,0.1378812342882156,0.865136444568634,0.5675853490829468,0.0183040369302034,0.1358473002910614,0.984547197818756,0.8386154174804688,0.8629933595657349,0.9586783647537231,0.0264837481081485,0.903452217578888,0.2715343832969665,0.9783995747566224,0.9675389528274536,0.2081630975008011,0.1124208942055702,0.1371069848537445,0.0779137387871742,0.9295533299446106,0.9541282653808594,0.3059327006340027,0.1524415910243988,0.043082445859909,0.2182399183511734,0.9268108010292052,0.9906544089317322,0.8150376677513123,0.9650626182556152,0.0383295640349388,0.9250458478927612,0.951580047607422,0.0662608742713928,0.0571256428956985,0.9651673436164856,0.0803989544510841,0.1470072567462921,0.8195779323577881,0.0695330426096916,0.7043945789337158,0.0370591841638088,0.0968097448348999,0.963276743888855,0.8135523200035095,0.1772654801607132,0.6398034691810608,0.989401400089264,0.0381528660655021,0.7395427823066711,0.0253914352506399,0.9549684524536132,0.5290895700454712,0.5291749238967896,0.8941237926483154,0.9689784049987792,0.0911972522735595,0.1336200386285781,0.4792899787425995,0.1083455234766006,0.9763532280921936,0.126737043261528,0.9584643244743348,0.2446914464235305,0.0856705009937286,0.9757115840911864
